			AU	AU	AU	AU	AU	AU	AT	AT	AT	AT	AT	AT	BE	BE	BE	BE	BE	BE	BR	BR	BR	BR	BR	BR	BG	BG	BG	BG	BG	BG	CA	CA	CA	CA	CA	CA	CN	CN	CN	CN	CN	CN	CY	CY	CY	CY	CY	CY	CZ	CZ	CZ	CZ	CZ	CZ	DK	DK	DK	DK	DK	DK	EE	EE	EE	EE	EE	EE	FI	FI	FI	FI	FI	FI	FR	FR	FR	FR	FR	FR	DE	DE	DE	DE	DE	DE	GR	GR	GR	GR	GR	GR	HU	HU	HU	HU	HU	HU	HR	HR	HR	HR	HR	HR	IN	IN	IN	IN	IN	IN	ID	ID	ID	ID	ID	ID	IE	IE	IE	IE	IE	IE	IT	IT	IT	IT	IT	IT	JP	JP	JP	JP	JP	JP	LV	LV	LV	LV	LV	LV	LT	LT	LT	LT	LT	LT	LU	LU	LU	LU	LU	LU	MT	MT	MT	MT	MT	MT	MX	MX	MX	MX	MX	MX	NL	NL	NL	NL	NL	NL	NO	NO	NO	NO	NO	NO	PL	PL	PL	PL	PL	PL	PT	PT	PT	PT	PT	PT	RO	RO	RO	RO	RO	RO	RU	RU	RU	RU	RU	RU	SK	SK	SK	SK	SK	SK	SI	SI	SI	SI	SI	SI	ZA	ZA	ZA	ZA	ZA	ZA	KR	KR	KR	KR	KR	KR	ES	ES	ES	ES	ES	ES	SE	SE	SE	SE	SE	SE	CH	CH	CH	CH	CH	CH	TR	TR	TR	TR	TR	TR	GB	GB	GB	GB	GB	GB	US	US	US	US	US	US	WA	WA	WA	WA	WA	WA	WL	WL	WL	WL	WL	WL	WE	WE	WE	WE	WE	WE	WF	WF	WF	WF	WF	WF	WM	WM	WM	WM	WM	WM
NMVOC	tonnes	air	1185751,389	471851,4796	587512,1959	0	0	0	57299,17069	0	21643,80988	0	0	0	66598,15597	338,2190157	16035,87597	0	0	0	5078357,402	0	5146,043536	0	0	0	247231,344	0	25589,87953	0	0	0	1453112,516	0	0	0	0	0	6968820,241	4543,44319	21538,31669	0	0	0	11972,48825	0	0	0	0	0	53417,70584	0	0	0	0	0	58802,72194	0	9842,728051	0	0	0	56050,89013	0	9297,775255	0	0	0	288755,1272	0	19963,60538	0	0	0	443098,33	0	145994,8136	0	0	0	830312,2086	0	176555,4819	0	0	0	525118,3454	0	0	0	0	0	84914,28167	0	11116,61211	0	0	0	52892,87214	0	0	0	0	0	4702577,479	151940,9378	173880,8305	0	0	0	1277251,02	0	0	0	0	0	71564,5393	0	28137,78806	0	0	0	682942,5282	0	4595,902446	0	0	0	964642,6629	0	104,4036284	0	0	0	29925,38065	0	1807,406143	0	0	0	80777,35236	0	1416,909769	0	0	0	82844,67071	0	9483,684654	0	0	0	1518,908376	0,797890119	32,8777489	0	0	0	4664670,543	0	0	0	0	0	138106,0229	0	0	0	0	0	118887,4994	0	18519,61615	0	0	0	647818,0905	8591,221318	47899,60345	0	0	0	125733,6101	5370,587781	3887,886655	0	0	0	245958,2484	0	6313,668176	0	0	0	4018600,257	15097,97819	11587,29532	0	0	0	74820,24827	0	34067,31174	0	0	0	31989,38631	0	2261,940592	0	0	0	317228,0091	0	0	0	0	0	266372,8684	0	0	0	0	0	575011,4148	0	13935,53113	0	0	0	115463,3495	0	17681,22115	0	0	0	197480,7889	0	0	0	0	0	849045,9429	0	167737,5949	0	0	0	533912,5471	0	0	0	0	0	3925142,188	0	0	0	0	0	2972172,624	24,8089602	57,46461667	0	0	0	2210698,436	0	3007,122714	0	0	0	432622,4598	1123,823065	13550,18929	0	0	0	5306617,34	2026,909421	916,8819741	0	0	0	2364260,855	3452,879931	670,2133687	0	0	0
CO 	tonnes	air	660589,9186	0	0	0	0	0	126641,902	0	0	0	0	0	93635,36724	0	0	0	0	0	1564770,029	0	0	0	0	0	117512,197	0	0	0	0	0	639299,6682	0	0	0	0	0	14448837,58	0	0	0	0	0	29213,18943	0	0	0	0	0	283193,9055	0	0	0	0	0	74720,97589	0	0	0	0	0	38110,89473	0	0	0	0	0	108495,1121	0	0	0	0	0	638228,3431	0	0	0	0	0	1422933,527	0	0	0	0	0	375701,9606	0	0	0	0	0	184305,8431	0	0	0	0	0	51222,07948	0	0	0	0	0	19081195,96	0	0	0	0	0	5921457,834	0	0	0	0	0	212727,3791	0	0	0	0	0	873819,6912	0	0	0	0	0	2037529,561	0	0	0	0	0	47345,53909	0	0	0	0	0	58264,76629	0	0	0	0	0	4473,987775	0	0	0	0	0	3735,568164	0	0	0	0	0	1827465,707	0	0	0	0	0	158993,8147	0	0	0	0	0	57328,3301	0	0	0	0	0	1456363,007	0	0	0	0	0	136943,3383	0	0	0	0	0	220571,8322	0	0	0	0	0	2093578,41	0	0	0	0	0	28774,32057	0	0	0	0	0	83839,39467	0	0	0	0	0	847609,1446	0	0	0	0	0	578214,8447	0	0	0	0	0	550735,5097	0	0	0	0	0	110858,983	0	0	0	0	0	90666,51163	0	0	0	0	0	1070785,203	0	0	0	0	0	1499910,973	0	0	0	0	0	9975527,417	0	0	0	0	0	5565895,113	0	0	0	0	0	2395489,637	0	0	0	0	0	746098,825	0	0	0	0	0	14260182,39	0	0	0	0	0	3700551,074	0	0	0	0	0
CFCs	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HCFCs	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pb	tonnes	air	5,062092754	0	0	0	0	0	2,116641486	0	0	0	0	0	2,014897184	0	0	0	0	0	11,17070263	0	0	0	0	0	1,892890243	0	0	0	0	0	9,917476997	0	0	0	0	0	284,5332991	0	0	0	0	0	0,350884309	0	0	0	0	0	3,178231955	0	0	0	0	0	1,255079641	0	0	0	0	0	0,362586537	0	0	0	0	0	1,750128014	0	0	0	0	0	13,23738991	0	0	0	0	0	14,41463924	0	0	0	0	0	3,20141821	0	0	0	0	0	1,905581748	0	0	0	0	0	0,720327017	0	0	0	0	0	137,9630906	0	0	0	0	0	39,45642352	0	0	0	0	0	5,990806869	0	0	0	0	0	8,1191325	0	0	0	0	0	45,89666503	0	0	0	0	0	0,702672053	0	0	0	0	0	0,841021898	0	0	0	0	0	0,126393368	0	0	0	0	0	0,052564631	0	0	0	0	0	10,94214818	0	0	0	0	0	1,706652909	0	0	0	0	0	1,640000835	0	0	0	0	0	35,005864	0	0	0	0	0	1,403878082	0	0	0	0	0	2,641428552	0	0	0	0	0	75,34617692	0	0	0	0	0	0,968868409	0	0	0	0	0	0,56615294	0	0	0	0	0	19,66285477	0	0	0	0	0	12,73649401	0	0	0	0	0	8,013421666	0	0	0	0	0	1,190742408	0	0	0	0	0	1,385763036	0	0	0	0	0	30,48421079	0	0	0	0	0	17,07516723	0	0	0	0	0	63,2299112	0	0	0	0	0	78,6265908	0	0	0	0	0	25,21183951	0	0	0	0	0	12,85733578	0	0	0	0	0	140,8538988	0	0	0	0	0	53,0950683	0	0	0	0	0
Cd	tonnes	air	0,193412051	0	0	0	0	0	0,102327472	0	0	0	0	0	0,123461859	0	0	0	0	0	0,396383773	0	0	0	0	0	0,036636485	0	0	0	0	0	2,707457555	0	0	0	0	0	4,523307252	0	0	0	0	0	0,019535161	0	0	0	0	0	0,076380402	0	0	0	0	0	0,057963119	0	0	0	0	0	0,013063975	0	0	0	0	0	0,111949787	0	0	0	0	0	0,623887427	0	0	0	0	0	0,756222886	0	0	0	0	0	0,156917603	0	0	0	0	0	0,059536049	0	0	0	0	0	0,034074285	0	0	0	0	0	7,531705681	0	0	0	0	0	1,822263195	0	0	0	0	0	0,405737405	0	0	0	0	0	0,343226959	0	0	0	0	0	3,916283746	0	0	0	0	0	0,021729243	0	0	0	0	0	0,018979756	0	0	0	0	0	0,0075054	0	0	0	0	0	0,001790216	0	0	0	0	0	0,420013986	0	0	0	0	0	0,116724718	0	0	0	0	0	0,079722317	0	0	0	0	0	0,501750629	0	0	0	0	0	0,051414128	0	0	0	0	0	0,096803639	0	0	0	0	0	24,36766207	0	0	0	0	0	0,024738787	0	0	0	0	0	0,020233622	0	0	0	0	0	0,458618768	0	0	0	0	0	1,052775215	0	0	0	0	0	0,294347215	0	0	0	0	0	0,046658881	0	0	0	0	0	0,080388328	0	0	0	0	0	0,509489572	0	0	0	0	0	1,205693843	0	0	0	0	0	2,94187403	0	0	0	0	0	2,537346678	0	0	0	0	0	1,37524147	0	0	0	0	0	0,413307728	0	0	0	0	0	5,450132944	0	0	0	0	0	4,20049566	0	0	0	0	0
Hg	tonnes	air	1,031744314	0	0	0	0	0	0,558001539	0	0	0	0	0	0,534627313	0	0	0	0	0	1,31318879	0	0	0	0	0	0,153313916	0	0	0	0	0	1,792939078	0	0	0	0	0	13,68237738	0	0	0	0	0	0,040323385	0	0	0	0	0	0,34438186	0	0	0	0	0	0,176200318	0	0	0	0	0	0,050733116	0	0	0	0	0	0,228379827	0	0	0	0	0	2,615542021	0	0	0	0	0	3,462616368	0	0	0	0	0	0,435778742	0	0	0	0	0	0,209093497	0	0	0	0	0	0,112644664	0	0	0	0	0	2,027284509	0	0	0	0	0	1,233824866	0	0	0	0	0	0,173351447	0	0	0	0	0	1,817916561	0	0	0	0	0	2,282452796	0	0	0	0	0	0,070725114	0	0	0	0	0	0,097739695	0	0	0	0	0	0,028318823	0	0	0	0	0	0,013843382	0	0	0	0	0	1,509738646	0	0	0	0	0	0,581428838	0	0	0	0	0	0,17383928	0	0	0	0	0	2,257982406	0	0	0	0	0	0,330948232	0	0	0	0	0	0,20406632	0	0	0	0	0	14,23793164	0	0	0	0	0	0,131908219	0	0	0	0	0	0,105459284	0	0	0	0	0	1,066856976	0	0	0	0	0	0,56427136	0	0	0	0	0	1,864430961	0	0	0	0	0	0,318262433	0	0	0	0	0	0,308215392	0	0	0	0	0	1,280137783	0	0	0	0	0	2,4171841	0	0	0	0	0	12,2156665	0	0	0	0	0	3,589567096	0	0	0	0	0	1,357796571	0	0	0	0	0	0,927149573	0	0	0	0	0	2,650765951	0	0	0	0	0	3,567830862	0	0	0	0	0
As	tonnes	air	1,040120034	0	0	0	0	0	0,575177455	0	0	0	0	0	0,561523888	0	0	0	0	0	1,361730634	0	0	0	0	0	0,136537619	0	0	0	0	0	1,192905909	0	0	0	0	0	11,40308288	0	0	0	0	0	0,04814729	0	0	0	0	0	0,311310433	0	0	0	0	0	0,191137676	0	0	0	0	0	0,052396521	0	0	0	0	0	0,274241594	0	0	0	0	0	2,74119283	0	0	0	0	0	3,537970441	0	0	0	0	0	0,48656339	0	0	0	0	0	0,194897762	0	0	0	0	0	0,121168499	0	0	0	0	0	5,558908953	0	0	0	0	0	1,975301772	0	0	0	0	0	0,355258086	0	0	0	0	0	1,839856853	0	0	0	0	0	4,313951088	0	0	0	0	0	0,071974553	0	0	0	0	0	0,092181641	0	0	0	0	0	0,030214861	0	0	0	0	0	0,013904562	0	0	0	0	0	1,571693677	0	0	0	0	0	0,57650136	0	0	0	0	0	0,202671588	0	0	0	0	0	1,665437966	0	0	0	0	0	0,337043204	0	0	0	0	0	0,221842461	0	0	0	0	0	7,507763311	0	0	0	0	0	0,122301291	0	0	0	0	0	0,10866054	0	0	0	0	0	1,170756536	0	0	0	0	0	2,025289467	0	0	0	0	0	1,893683209	0	0	0	0	0	0,319990218	0	0	0	0	0	0,325831659	0	0	0	0	0	0,820685476	0	0	0	0	0	2,861206592	0	0	0	0	0	12,37043512	0	0	0	0	0	3,868890116	0	0	0	0	0	1,876514017	0	0	0	0	0	0,787102367	0	0	0	0	0	4,474704883	0	0	0	0	0	5,509839181	0	0	0	0	0
Cr	tonnes	air	2,308573547	0	0	0	0	0	1,191063236	0	0	0	0	0	1,279928355	0	0	0	0	0	4,204727889	0	0	0	0	0	0,369169114	0	0	0	0	0	5,880246821	0	0	0	0	0	35,3647159	0	0	0	0	0	0,241690533	0	0	0	0	0	0,701528395	0	0	0	0	0	0,547687748	0	0	0	0	0	0,091904752	0	0	0	0	0	1,179754237	0	0	0	0	0	6,365257213	0	0	0	0	0	7,860018284	0	0	0	0	0	1,892790383	0	0	0	0	0	0,454334217	0	0	0	0	0	0,360313988	0	0	0	0	0	53,05347331	0	0	0	0	0	11,58068589	0	0	0	0	0	4,234203181	0	0	0	0	0	3,948469807	0	0	0	0	0	41,45643281	0	0	0	0	0	0,189943543	0	0	0	0	0	0,213195015	0	0	0	0	0	0,082447906	0	0	0	0	0	0,027321996	0	0	0	0	0	4,632850403	0	0	0	0	0	0,977298871	0	0	0	0	0	0,6860075	0	0	0	0	0	4,851822659	0	0	0	0	0	0,618068558	0	0	0	0	0	0,542779044	0	0	0	0	0	38,80161872	0	0	0	0	0	0,290714073	0	0	0	0	0	0,25537842	0	0	0	0	0	4,041931247	0	0	0	0	0	11,08573757	0	0	0	0	0	3,905683976	0	0	0	0	0	0,596340562	0	0	0	0	0	0,883819391	0	0	0	0	0	4,192916747	0	0	0	0	0	12,56516277	0	0	0	0	0	33,35869514	0	0	0	0	0	17,28299056	0	0	0	0	0	11,90281994	0	0	0	0	0	2,933982338	0	0	0	0	0	25,12512192	0	0	0	0	0	44,37998495	0	0	0	0	0
Cu	tonnes	air	56,79134718	0	0	0	0	0	21,57076072	0	0	0	0	0	17,6869792	0	0	0	0	0	90,98361255	0	0	0	0	0	6,496978685	0	0	0	0	0	43,17729374	0	0	0	0	0	273,989978	0	0	0	0	0	2,556072785	0	0	0	0	0	13,25330427	0	0	0	0	0	8,602566229	0	0	0	0	0	1,953122212	0	0	0	0	0	10,15870364	0	0	0	0	0	101,4525663	0	0	0	0	0	139,0405707	0	0	0	0	0	24,45034907	0	0	0	0	0	8,669367061	0	0	0	0	0	5,099070985	0	0	0	0	0	91,00306585	0	0	0	0	0	68,0018315	0	0	0	0	0	9,169444027	0	0	0	0	0	83,63517022	0	0	0	0	0	146,8295305	0	0	0	0	0	3,035559504	0	0	0	0	0	4,272058137	0	0	0	0	0	1,138375606	0	0	0	0	0	0,661613349	0	0	0	0	0	101,0711678	0	0	0	0	0	22,87389732	0	0	0	0	0	7,638301367	0	0	0	0	0	58,95293935	0	0	0	0	0	14,1076959	0	0	0	0	0	9,369135052	0	0	0	0	0	182,2269827	0	0	0	0	0	6,136588351	0	0	0	0	0	5,304441965	0	0	0	0	0	29,58747015	0	0	0	0	0	36,23423393	0	0	0	0	0	78,67271218	0	0	0	0	0	14,93475838	0	0	0	0	0	13,9172879	0	0	0	0	0	22,18580303	0	0	0	0	0	101,2841497	0	0	0	0	0	754,6761373	0	0	0	0	0	130,2042752	0	0	0	0	0	80,97765683	0	0	0	0	0	31,66536119	0	0	0	0	0	69,38403814	0	0	0	0	0	239,4753533	0	0	0	0	0
Ni	tonnes	air	1,362984041	0	0	0	0	0	5,623608294	0	0	0	0	0	9,37940919	0	0	0	0	0	7,69301858	0	0	0	0	0	0,26290898	0	0	0	0	0	22,34451609	0	0	0	0	0	87,6448816	0	0	0	0	0	2,236130902	0	0	0	0	0	0,479817452	0	0	0	0	0	3,026476002	0	0	0	0	0	0,083095579	0	0	0	0	0	12,34085923	0	0	0	0	0	35,15221469	0	0	0	0	0	37,69389609	0	0	0	0	0	14,51181657	0	0	0	0	0	0,407968188	0	0	0	0	0	2,372070924	0	0	0	0	0	700,9508194	0	0	0	0	0	116,6853432	0	0	0	0	0	59,33371232	0	0	0	0	0	9,439437906	0	0	0	0	0	565,8353462	0	0	0	0	0	0,694297347	0	0	0	0	0	0,170444604	0	0	0	0	0	0,5943339	0	0	0	0	0	0,029057509	0	0	0	0	0	9,635867168	0	0	0	0	0	1,562695362	0	0	0	0	0	5,563120271	0	0	0	0	0	4,798900208	0	0	0	0	0	0,969188313	0	0	0	0	0	0,93253898	0	0	0	0	0	63,29328739	0	0	0	0	0	0,1648699	0	0	0	0	0	0,673119435	0	0	0	0	0	27,69047443	0	0	0	0	0	151,8741051	0	0	0	0	0	12,33683988	0	0	0	0	0	0,408712721	0	0	0	0	0	5,620075401	0	0	0	0	0	19,84806061	0	0	0	0	0	135,3171231	0	0	0	0	0	65,69380405	0	0	0	0	0	125,8621318	0	0	0	0	0	127,6389085	0	0	0	0	0	14,14740842	0	0	0	0	0	238,8112326	0	0	0	0	0	552,9517129	0	0	0	0	0
Se	tonnes	air	0,193435234	0	0	0	0	0	0,13287818	0	0	0	0	0	0,207330305	0	0	0	0	0	0,592502816	0	0	0	0	0	0,029908129	0	0	0	0	0	0,339745302	0	0	0	0	0	4,536964216	0	0	0	0	0	0,029021119	0	0	0	0	0	0,058816843	0	0	0	0	0	0,052324645	0	0	0	0	0	0,009399336	0	0	0	0	0	0,063830414	0	0	0	0	0	0,631697504	0	0	0	0	0	1,108868833	0	0	0	0	0	0,388729586	0	0	0	0	0	0,043084451	0	0	0	0	0	0,023211675	0	0	0	0	0	2,132629658	0	0	0	0	0	0,763610649	0	0	0	0	0	0,064043174	0	0	0	0	0	0,392057795	0	0	0	0	0	0,776775329	0	0	0	0	0	0,015087921	0	0	0	0	0	0,017430933	0	0	0	0	0	0,012075314	0	0	0	0	0	0,00279252	0	0	0	0	0	0,612465023	0	0	0	0	0	0,086748266	0	0	0	0	0	0,038140134	0	0	0	0	0	0,452666382	0	0	0	0	0	0,071397249	0	0	0	0	0	0,060277687	0	0	0	0	0	1,427910864	0	0	0	0	0	0,01959542	0	0	0	0	0	0,029871474	0	0	0	0	0	0,258728251	0	0	0	0	0	0,192558903	0	0	0	0	0	0,371524468	0	0	0	0	0	0,050245758	0	0	0	0	0	0,174219018	0	0	0	0	0	0,347082731	0	0	0	0	0	0,393218791	0	0	0	0	0	3,443085569	0	0	0	0	0	1,485634578	0	0	0	0	0	0,67595778	0	0	0	0	0	0,215865034	0	0	0	0	0	1,956958631	0	0	0	0	0	1,411692492	0	0	0	0	0
Zn	tonnes	air	31,08013948	0	0	0	0	0	11,49892973	0	0	0	0	0	10,08598553	0	0	0	0	0	56,51447388	0	0	0	0	0	5,606555016	0	0	0	0	0	89,27433493	0	0	0	0	0	588,3904359	0	0	0	0	0	1,212423875	0	0	0	0	0	10,70227642	0	0	0	0	0	5,689807274	0	0	0	0	0	1,65924485	0	0	0	0	0	6,148265716	0	0	0	0	0	61,55084792	0	0	0	0	0	78,81185018	0	0	0	0	0	12,42553763	0	0	0	0	0	7,206248499	0	0	0	0	0	3,001606921	0	0	0	0	0	336,5017056	0	0	0	0	0	122,9383064	0	0	0	0	0	8,006654709	0	0	0	0	0	44,64209643	0	0	0	0	0	85,3273999	0	0	0	0	0	2,435289278	0	0	0	0	0	2,918165105	0	0	0	0	0	0,58556587	0	0	0	0	0	0,313636166	0	0	0	0	0	60,09184809	0	0	0	0	0	13,7787079	0	0	0	0	0	6,192841455	0	0	0	0	0	76,72910619	0	0	0	0	0	7,781021172	0	0	0	0	0	10,25742372	0	0	0	0	0	732,8476713	0	0	0	0	0	3,558873356	0	0	0	0	0	2,734993173	0	0	0	0	0	43,48978862	0	0	0	0	0	22,04360473	0	0	0	0	0	39,51607755	0	0	0	0	0	7,695582	0	0	0	0	0	7,595400525	0	0	0	0	0	58,02827191	0	0	0	0	0	58,69311599	0	0	0	0	0	406,3571618	0	0	0	0	0	211,5975476	0	0	0	0	0	76,89719081	0	0	0	0	0	35,93918145	0	0	0	0	0	402,0650443	0	0	0	0	0	135,8492116	0	0	0	0	0
Aldrin	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlordane	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlordecone	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dieldrin	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endrin	tonnes	air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
